url,body
https://timesofmalta.com/article/115-people-adrift-maltese-search-rescue-zone-alarm-phone.1101804,"A total of 115 people on board two separate boats in Malta’s search and rescue zone are in need of immediate rescue or have been pushed back to Libya,  according to a humanitarian organisation. 
 On Friday, the migrant emergency hotline Alarm Phone reported 35 people who had fled Libya were in distress in Malta's search and rescue zone. Those on board reported high waves and difficult conditions. 
 “We have alerted authorities to their distress and call on them to intervene immediately,” the NGO said on X.
  “We believe that this boat in distress was forcibly returned to Libya, from within the search and rescue zone of Malta,” the NGO said. 
 “These interceptions are scandalous. We hope that the people can find safety one day.”
 On Saturday morning, the NGO reported another group of 80 people who had fled Libya, also in distress. 
 “They are adrift and cannot move on, and waves are high. The people need immediate rescue,” the NGO reported. 
  Questions have been sent to Armed Forces of Malta regarding the two boats have not been answered.
 Correction November 30, 2024: A previous version misquoted an Alarm Phone statement which said people were in distress in Malta's search and rescue zone.

                "
https://timesofmalta.com/article/in-pictures-eating-drinking-promotion-valletta.1101699,"The overall panorama of restaurants, pubs, cafés and bars in Valletta has changed unrecognisably over the past few years.
 Not a stealthy, gradual transformation.
  On the contrary, one that is dramatic, transformative, and revolutionary.
 Are they serving Valletta, or is Valletta serving them?
 They once helped feed the city. Now the city is feeding them.
  Before, most cafés and pubs vaunted distinct personalities, possibly because they attracted different clientele.
 The bourgeoisie had hijacked Cordina, the unchallenged doyen, turning it into a social club – the same people sitting interminably at the same tables, bartering gossip.
 And the flirts too – Cordina only employed the prettiest waitresses.
  Café Premier, the reincarnation of the historical Café de la Reine, catered mostly for passing trade but also for music lovers; and for chess devotees, morphing into their informal national club.
 Mutumallu, in Du Balli, open 24/7, became the haven for insomniacs.
  Gambrinus, Museum and the Central thrived almost exclusively on lawyers and their clients from the courts nearby.
 What united them?
 They all served pastizzi and  qassatat.
  Relatively few restaurants in Valletta then – the British, and, to buttress imperial loyalty, the Britannia, the Osborne, Frascati, Malata for ravioli, Dimitri’s, Alexandra’s, Bologna, Cadena and the fish and chips eateries in the Gut, mostly forgettable.
  ‘Puliti’ boozers rooted for Captain Caruana, Eddie’s, Charles Grech, Tikka, Ellul’s and, later, The Pub. To the Lantern gravitated tipplers and gays alike.
 Some of these Valletta protein and carbohydrate dispensers promoted business through publicity postcards.
 I am homing in on a few of the later ones, mostly from the 1970s to the 1990s, by specialised publishers like David Moore, Vulcan, Penprint, Sinet, Promotion Services and Artex.
 Mainstream producers, like Cathedral Library, Perfecta, ABC Library and Alfred Galea Zammit also reserved niches for business postcards.
 All cards from the author’s collection.
 "
https://timesofmalta.com/article/only-one-child-showed-daughter-party.1091628,"A mother has described her heartbreak after only one child turned up to her then seven-year-old daughter’s holy communion party.
 Eliza Demanuele, now 12, was looking forward to celebrating the next religious milestone with friends.
 Her mother, Marthese Camilleri, had invited all her classmates and ordered in food for the event.
 But in the end, only one child turned up, Eliza’s best friend.
 “I felt sad for Eliza, and she even saw me cry one time,” her mother said.
 “But I was still happy she had her best friend there”.
 Eliza has been diagnosed with non-speaking autism, which means she has difficulty with speech.
  The neurodevelopmental disorder means she also has challenges with socialising and is often left out of invitations to others’ parties.
 But Marthese says her daughter goes through life with a big smile and is described as the “sunshine” in their household.
 Recently she started music therapy and has begun humming along to the songs she likes.
 She is on the waiting list for Villa Bianca, the Malta Trust Foundation’s provider of music therapy for children who have little access to such artistic experiences.
 As she approaches her teenage years, her mother said she is determined that her daughter won’t spend her teen years without friends.
 She hopes that in the future, she will be able to access a device to help her communicate.
 “I wish to someday have a conversation with my daughter,” she said.
 
 With the Malta Trust Foundation, set up by former president Marie-Louise Coleiro Preca, Eliza is learning how to socialise and create friendships.
 The foundation seeks to support vulnerable communities through initiatives that are both educational and empowering.
 From noon to midnight on Saturday, The Malta Trust Foundation will be holding a televised marathon. Donations can also be made via the BOV mobile app on 79520040 or a cheque can be sent to The Malta Trust Foundation.
"
https://timesofmalta.com/article/second-phase-cottonera-lines-bastion-restoration-kicks-off.1096863,"A second phase of work to restore the St Nicholas bastions forming part of the Cottonera Lines has kicked off, with work expected to take until the end of the year.
 An initial phase of this restoration project saw workers restore the Polverista gate section of the bastions, which joins Cospicua and Fgura.
 Stonework in that section was in a bad state of disrepair and parts of it had to be rebuilt from scratch, the Culture Ministry said in a statement on Saturday.
 The Cottonera Lines date back to the period of the Knights of St John. They were designed by Antonio Maurizio Valperga.
  Workers are now cleaning the stone of dirt and dust and replacing any stonework that has lost its shape or structural integrity over time. Windows on the bastions are to get new galvanised steel protectors, to prevent pigeons from roosting in them.
 Works are being carried out by the Restoration and Preservation Department.
 Culture Minister Owen Bonnici and Local Councils parliamentary Secretary Alison Zerafa Civelli – a former mayor of Cospicua – visited the site this week. They were accompanied by Cospicua Mayor Marco Bonnici and Fondazzjoni Kottonera chairman Joe Mizzi.
 Bonnici said the second phase of works is expected to cost €650,000 and once completed will mean more than 4,500 square metres of bastions will have been restored.
 “The Cottonera lines are an important part of our national identity and restorng them not only improves the area’s historic value but also benefits future generations,” he said.
 He thanks Restoration Department workers for their contribution.
 Zerafa Civelli praised Cospicua’s local council for having pushed for the project to be carried out.
"
https://timesofmalta.com/article/lawyers-urge-identita-halt-policy-change-harming-tcns.1097009,"A group of immigration lawyers have flagged a change in policy and an ""alarming situation"" unfolding at Identità that they say is causing unnecessary hardship for third-country nationals seeking to work in Malta.
 The sudden change in policy undermines the integrity of Malta's migration process, they are claiming, urging Identità to recognise challenges faced by TCNs in meeting a 180-day deadline to get a visa.
 As things stand, TCNs are allowed to apply for work permits while residing outside of Malta. Upon the approval of their application, they receive what is known as an Approval in Principle letter, which grants them 180 days to present themselves before Identità in Malta.
 
 However, lawyers note that over the past years, this 180-day period has proven to be an unrealistic deadline for many applicants abroad, primarily due to the extended processing times of visa applications in their countries of residence.
 This creates a troubling scenario where once individuals finally receive their visa to enter Malta, their 'approval in principle' letter would have expired.
 Until recently, this situation was managed with a degree of understanding, with people who obtained a visa being allowed to enter Malta and proceed to Identità to finalise their work permit application, even if the letter has expired.
 However, a group of concerned lawyers and legal procurators on Wednesday said that over the past few days, people presenting themselves at Identità with a valid visa but an expired letter were told their visas were being revoked.
 For these lawyers, this is a ""drastic and troubling change"" that has caused significant distress and confusion.
 They believe the change in policy reflects a lack of compassion and common sense in addressing what is already a challenging and bureaucratically burdened process.
 ""These people have often waited for months to secure their visas and travel to Malta, only to be met with further unexpected and unnecessary obstacles upon arrival.
 ""The latest adopted position demonstrates an alarming disregard for the challenges these individuals face, many of whom have sacrificed much to come to Malta in search of work and a better life,"" they said, warning this change in policy also undermined the trust people placed in Maltese institutions.
 They categorically condemned ""the practice of bringing third-country nationals to Malta under false pretences or any form of exploitation"".
 They said such actions not only betrayed the trust of those who sought a better life but also tarnished Malta's reputation as a fair and just society.
 It was essential that the migration process remained transparent, humane, and free from abuse, they added.
 ""We are deeply concerned by these recent developments and call for an immediate review and remedy to this situation. It is imperative that Identità adopts a more compassionate and logical approach, recognising the practical challenges faced by TCNs in meeting the 180-day deadline due to visa processing delays.
 
 ""We demand that Identità halts this arbitrary revocation of visas in cases where the 'approval in principle' letter has expired due to circumstances beyond the applicants' control and are merely trying to comply with the process as best they can under the circumstances.""
 They urged for a more reasonable and humane solution that acknowledged the reality of visa processing timelines and respected the basic rights of those affected.
 ""We appeal to the relevant authorities to intervene and ensure that this shift in policy is promptly addressed. The current approach is unsustainable and runs counter to the principles of fairness and justice that should underpin our immigration system.""
 The lawyers and legal procurators are Jenilee Agius, Paul Borg Olivier, Joseph Calleja Parnis, Edward Camilleri, Katrine Camilleri, Michael Camilleri, Gianluca Cappitta, Veronique Caruana, Jeanise Dalli, Martin Farrugia, Robert Galea, Jason Grima, Tiziana Micallef, Ibtisam Sadegh, Adrian Sciberras, Mark Sultana, David Zammit and Peter Paul Zammit.
"
https://timesofmalta.com/article/young-athlete-jake-vella-dies-aged-15.1097257,"Updated 6.30pm
 Inspirational teenage athlete Jake Vella, who suffered from a rare condition, died on Friday, aged 15.
 For most of his life, Jake had been fighting an extremely rare condition that caused him to gain weight rapidly despite eating healthy and training continuously.
 His condition took a turn for the worse over the past few days and he died at Mater Dei Hospital, where he had recently been living and receiving treatment.
 His parents Josie and Maruska thanked their family, friends and medical staff, doctors and all nurses who were part of Jake's difficult journey, most especially the Disneyland ward, which was Jake's home for the last 22 months and the ITU ward, where Jake fought his last battles.
 ""Lastly, we would like to thank the public for the constant support that they have shown us. 
 ""Jake has taught us what life is all about, and he will forever live in the hearts of many. We have no words for the bravery he has shown throughout these years,"" they said.
 Inclusion Minister Julia Farrugia Portelli announced his death on Friday morning and paid tribute to Vella's aspirational attitude towards life. 
  ""We lost a boy who inspired a lot of people. You will remain in our hearts always,"" she said. 
 Vella became a beloved, renowned face when he went public with his condition and began documenting his constant fight with the disease while remaining positive and full of energy and determination.
 His neurological condition, known as Rapid-onset Obesity with Hypothalamic Dysfunction, Hypoventilation, and Autonomic Dysregulation (ROHHAD), affects mostly children and there are only around 100 confirmed cases of it worldwide.
 The exact cause of ROHHAD remains unknown and research on it is inconclusive.
  It could be caused by a combination of genetic and environmental factors, but no specific gene has been definitively linked to the condition yet.
 Although immensely painful and uncomfortable, the condition did not dampen the young man’s spirits.
 Vella not only soldiered on but also turned into a philanthropist, organising swimming challenges and sports events with other athletes to raise funds and awareness for  abandoned animals and other causes.
 He worked especially closely with the wife of the Prime Minister, Lydia Abela. The two ran a Christmas campaign, called  Rigal bi mħabba b'differenza, urging hospital visitors to donate foodstuffs for abandoned animals.
  
 Vella had also started to learn boxing and playing the drums, guitar and the piano.
 His relentless efforts won him awards for being an  inspirational athlete and  animal rights activist, and last May he broke the national record for youngest person to swim 100 kilometres in a pool.
 His last public appearance was earlier this month during a live telethon that was raising funds for Inspire. Vella joined via video call from the hospital to urge people to donate funds for the organisation which helps people with disability.
 In a clip aired during that telethon, his parents, Josie and Maruska said there were no signs of the condition when he was born. He was cheerful and went to school normally.
 “Then all of a sudden he began to gain weight rapidly,” Maruska, said. “When he was just four or five, in a few months he went from weighing 17 kilograms to 27 kilograms, and multiple tests and MRIs would not explain what was going on.”
  Eventually, they were told he was diagnosed with ROHHAD, following which he spent years trying everything he could to lose weight, all the while struggling with the symptoms.
 The situation took a turn for the worse two years ago when Maruska was diagnosed with cancer.
 “There was a period when I was afraid I was going to lose them both,” Josie said.
  News of Vella’s death triggered an outpouring of grief and tributes to the teen and his inspiring outlook on life. 
 Both Prime Minister Robert Abela and his wife Lydia expressed sadness at the loss. 
 “Jake left an impact on many people. He always thought about others more than he sought out help for himself,” Robert said in a Facebook post. 
 “The dreams that he had and shared with Lydia, Giorgia and many other families led to beautiful initiatives and for this, we thank him from the bottom of our hearts.""
  Lydia meanwhile recalled how Jake never pitied himself despite the huge challenges he faced.
 Instead, he strived to improve the situation of others, including the voiceless, such as animals, she added.
 European Parliament President Roberta Metsola referred to Jake as a hero who inspired whole generations.
 ""Thank you, Jake. Despite the challenges you faced, you never gave up.
 ""As I told you the last time we met, Malta and Gozo are proud of your legacy.""
  Paying tribute, Opposition leader Bernard Grech said the teenager will be remembered for his bravery courage and beautiful laugh.
 ""Despite the several obstacles and challenges, you never gave up and always made sure to help others.
 ""Your love for swimming and sport inspired many. The whole country admired you and followed your accomplishments with love.""
 "
https://timesofmalta.com/article/defence-observation-posts-wartime-aerodromes-airstrips.1096408,"Not much has been written about the defence and observation posts which were constructed or converted from farmhouses at the perimeter of the former wartime aerodromes and airstrips in Malta. The article by David Spiteri Staines on the Malta FlyPast Issue 6 gave me an impetus to start researching this particular topic.
 A document at the archives of the public works department sheds some light on the acquisition of land needed for the construction of defence posts at the Luqa airfield in 1941.
 A letter by the War Department (WD) sent to the Department of the Public Works (DPW) in April 1941 says that the former requested permission to construct two defence posts along Ta’ San Tumas Road, Luqa, in the vicinity of the Civil Government Division. The first defence post, which measured 15x20 feet, was to be located on a plot of wasteland along the road. The WD asked for permission to be granted encroachment terms on this post.
  The second post, which was still not constructed, was to be in a field. There was no objection to transfer the land − which was civil government property and formed part of lands adjoining the Luqa reservoir − to the WD. However, it seems a problem was encountered regarding this proposed post. Correspondence about it was still being exchanged in 1942.
  By 1942, there were five aerodromes and airstrips in Malta, which were at Ħal Far, Ta’ Qali, Luqa, Qrendi and Safi. The perimeter defence of an aerodrome was under the responsibility of the aerodrome station command. An army officer, known as the station defence officer, was appointed to each aerodrome as the station commander’s military adviser.
 The brigade commander, in whose section the aerodrome was situated, was responsible for coordinating the defence of the aerodrome with the aerodrome station command, station defence officer, command mobile forces and command supporting arms.
  The perimeter defence consisted at least of one infantry company and RAF personnel as detailed by RAF. Each aerodrome had an infantry battalion whose primary role was mobile defence of that aerodrome. One company of this battalion was located for immediate counter-attack purposes. The command mobile forces allotted to an aerodrome were responsible for taking action to prevent the enemy from capturing the aerodrome should they see that the perimeter defence could no longer deal with the situation.
 The aerodromes of Ħal Far, Ta’ Qali and Luqa were run by a battalion company each from the Devon Regiment, Manchester Regiment and the Royal West Kent Regiment.
  The best lines of approach onto the aerodrome for mobile troops in counter-attack role were to be carefully investigated and coordinated by brigade commands to ensure rapid action in emergency situations. Personnel of the perimeter defence also had to be aware of lines selected, so as to avoid any possibility of their fire being misdirected during action by mobile forces.
 In 1942, two 18-pounders manned by gunners of the 13th Battery, Royal Malta Artillery (RMA) covered Ħal Far; at Ta’ Qali were two 18-pounders by the 48/71 Battery, Royal Artillery (RA) and Safi had two 18-pounders manned by the 13th Battery, RMA. No mention of any field artillery defence of Luqa and Qrendi was made.
  The aerodromes were also defended by heavy anti-aircraft barrages and light anti-aircraft guns. Light machine gun protection against low-flying attacks was to be provided by troops allotted to the perimeter defence, augmented by brigades when the situation required.
 On the other hand, if it was not possible to use the Safi and Qrendi airstrips, the sunken mines already laid were to be detonated and so the strips would be rendered useless. The last action to be conducted in the defence of the aerodromes was to obstruct them by surface mines and tubular scaffolding.
 Acknowledgements
 The author would like to thank the staff of the Reading Hall of the National Archives, Mary Anne Debono of the Registry of the Public Works Department Archives, Ray Polidano, director of the Malta Aviation Museum, and Battlefront Malta for allowing him to include some of the photos of the aerodrome defensive-posts.
 Charles Debono is curator, National War Museum.
 "
https://timesofmalta.com/article/migrants-share-trials-triumphs-life-malta-archbishop.1092253,"Working migrants shared the highs and lows of their life in Malta with Archbishop Charles Scicluna last month, in an event commemorating the feast of St Joseph the Worker. 
 The group of people, who hail from sub-Saharan and West Africa and South and Southeast Asia, shared their stories with the Archbishop in an event organised by the Church’s Migrants Commission and Justice and Peace Commission. 
 In a statement, the Curia said that during the event, migrants said that while Malta has become their home, where they feel safe and are able to form meaningful relationships, they also face abuse and exploitation at work and struggle with xenophobia and bureaucratic delays. 
 “Those present reported experiences of deep suffering when facing asylum procedures, or when attempting to obtain or renew the single work permit. One issue that deeply impacted all workers’ quality of life - of whatever nationality - was the exorbitant increase in housing costs witnessed over the last few years,” the statement said. 
 The participants also talked about wanting to find more stability and security for their children born in Malta as, despite living and working in the country for many years, they still lack proper and secure documentation and live in constant fear of being deported.
 The group discussed the need for there to be more transparency on pathways to long-term residency and citizenship. 
 Sciculuna said that the experience underscored the importance of honouring human dignity in all spheres of life.
 “We need to listen to one another and we need to be able to give hope to each and every one of us,” he said.
"
https://timesofmalta.com/article/malta-chamber-slams-decision-pardon-benefit-fraudsters.1091636,"The presidential pardon granted to social benefit fraudsters further reinforces a culture of impunity and has also undermined Malta’s new president, the Malta Chamber said on Saturday.
 “Government needs to be on the side of what is right and send clear signals that it will not come to the rescue of abusers or restrain those who want to set things straight,” the Chamber said.
 “This is what good governance is about. Anything short of this will come across as pandering to the masses and playing for time, which is running out.”
 The Chamber’s statement comes two days after Times of Malta revealed that hundreds of people who have admitted to claiming severe disability benefits they were not entitled to will receive a presidential pardon.
 The decision prompted outrage among some quarters, with some criticising President Myriam Spiteri Debono for it. In reality, despite its name, a presidential pardon is recommended by the prime minister, with the president formally signing it.  
 Speaking on Friday, the prime minister defended the decision to issue the pardons by saying many of the fraudsters did not know they were breaking the law and had gone through “trauma” when they found out.
  The fraud is believed to have lasted years and cost taxpayers upwards of €5 million. Beneficiaries have told police that they were helped to register for the benefits by Labour Party officials, including former MP Silvio Grixti and ministerial driver Roger Agius.
 Agius’ lawyer has claimed in court that a top official at Michael Falzon’s social policy ministry, Mark Calleja, played a key role in the fraud.
 Falzon has insisted he knew nothing about the scheme but stopped short of defending Calleja.
 In its statement on Saturday, the Chamber expressed incredulity that the scheme could operate for years “without anyone batting an eyelid”.
 That, it said, “indicates that there is no accountability, as well as  no internal auditing systems to detect and deter abuse, and that people are either actively involved in fraudulent activities and profiting from them, or they have grown accustomed to seeing them occur.
 “Like the three monkeys, they see no evil, hear no evil, and say nothing about it,” the Chamber said.  
 The integrity of everyone involved in the payments – including Falzon’s ministry – has been put into “considerable question”, it said.
 The Chamber fears many of the fraudsters given a presidential pardon are now being lined up for jobs in the public sector.
 Bearing in mind that the public service is the largest employer, one hopes that this urgency to cleanse the conduct of people who abused from social benefits is not intended to facilitate a quick transition from dependency on benefits to recruitment with the public service, whether directly or through agencies,” it said.
 
 It also expressed concern about the growing habit of turning top jobs at government authorities and agencies into a game of musical chairs, with occupants moving from one entity to the other after a few months.
 “The practice of leveraging resignations to give the impression that action is being done, discourages capable people from taking on these crucial roles and executing the significant reforms required to shift course,” it said, noting that people who only occupy these key roles for a few months do not have enough time to take charge and identify systematic abusive practices.
"
https://timesofmalta.com/article/popular-tunisian-influencer-dies-malta.1094074,"Updated 6pm
 A well-known Tunisian social media influencer died in Malta on Monday morning of a suspected heart attack.
 Sources told Times of Malta that Farah El Kadhi died at Mater Dei Hospital. 
 Details are still scant but sources said the 36-year-old architect was rushed to hospital suffering from a cardiac arrest at around 6.30am. 
  She was in Malta on holiday, while also promoting a series of companies and services through Instagram posts.  
 Her profile featured posts of her in St Julian's and aboard a boat docked at the Vittoriosa marina, among others. 
 Farah had no signs of any visible injuries though sources said an autopsy will be carried out and a magisterial inquiry has been opened to establish the exact cause of death.
 Tunisian influencer Soulayma Hneynia, who resides in Malta and took part in the first season of Love Island Malta described Farah as a ""truly wonderful person, known for her kindness, generosity, and warmth.""
 ""Her positive spirit touched everyone who had the privilege of knowing her.""
 In another story, she said El Kadhi died 'peacefully in her sleep' following a heart attack.
 
 According to El Kadhi's Instagram, she was an architect with Key Concept company.
 Known as one of Tunisia's most popular social media influencers, Farah had more than one million followers on Instagram. She used her following to promote her fashion brand bazarbyfaf and various other brands that paid to feature on her profile. 
"
https://timesofmalta.com/article/ambulance-valletta-kept-waiting-tables-chairs-obstruct-path.1097094,"Another ambulance was delayed in attending to a patient by tables and chairs obstructing its route in Valletta, witnesses said on Thursday. 
 The incident occurred at around 1.15pm in St Lucia Street, just past the law courts and parallel to St John's Co-Cathedral in Valletta, where several wine bars and eateries are known to have outdoor furniture installed. 
 A picture snapped by a passer-by shows the ambulance waiting to squeeze past the tables, chairs and umbrellas that littered the street, as staff tried to usher their patrons and allow the vehicle to pass unobstructed. 
 The issue was flagged by PN deputy whip Paula Mifsud Bonnici. 
 ""Despite all of this government's promises, the security and safety of people, especially Valletta residents, are not a priority,"" she said. 
 One woman who was in the area at the time told Times of Malta that the ambulance was on its way to a patient and that she felt compelled to help clear the street furniture away.
 ""Unfortunately, in case of an emergency, an ambulance or fire engine is absolutely impossible to pass through,"" she said. 
 ""I was helping myself to move the tables, chairs, umbrellas and large coffee cups out of the way. Then once the ambulance managed to pass through St Lucia and collected the patient I guided the driver to pass back from the same street."" 
 This is at least the second time this year that an emergency vehicle has been documented encountering difficulty while navigating through Valletta's table and chair-congested streets. 
 Back in March, local residents group Residenti Beltin published footage of an ambulance struggling to squeeze through a throng of outdoor catering furniture in Republic Street, reigniting a heated ongoing debate about the take up of public spaces by businesses. 
 Last year, the University of Malta, which has a second campus in Valletta, was pushed to file a judicial protest against the local council, as it said the situation of tables and chairs outside its own front door had descended into ""chaos"". 
 In 2023, Valletta's traditional Holy Week activities were marred as faithful participants had to wade through tables and chairs and contend with loud music being played during the solemn Good Friday procession. 
 Residents took to the streets to protest the saturation of tables and chairs in their locality, while in Mellieħa, demonstrators  occupied the furniture put out by a db group-run establishment in the village square, despite having no permit to do so at the time. 
 In Victoria, Gozo, a similar situation unravelled earlier this year in St George's Square, where NGOs gathered to protest the takeover of the square's limited space by cafes and restaurants. 
 This came after the Archpriest of St Geroge's Basilica went public with his grievances with the square's ""landgrabbers"" whom he said refused to compromise while rubbishing authorities' claims that they had no remit to intervene. 
  
"
https://timesofmalta.com/article/teatru-malta-announces-malta-first-fulltime-theatre-troupe.1093024,"Teatru Malta, the national theatre company has issued a call for auditions for four performers to join its theatre troupe. They will be able to work a 40-hour week.
 The troupe is designed to blend performance with behind-the-scenes roles to create a team that can perform on-stage as well as operational tasks, but its primary role will be creative.
 Teatru Malta artistic director Sean Buhagiar said: “The idea came from observing the versatility and adaptability of local artists who also perform and manage various logistical tasks or have other jobs in the creative or non-creative sphere, which they still enjoy and help them to make a living.”
 Teatru Malta was inspired by the concept of the circus to structure the troupe’s roles and tasks. The performers would be on stage but also help with other tasks behind the stage. Buhagiar said the troupe could expect to perform roles such as acting, directing, dramaturgy, content creation, project management, dancing, writing, translating, proofreading, web management, social media management, or videography.
  “We want the opportunity to be flexible to produce an avant-garde classical piece with only some members of this ensemble, to produce a festival, translate scripts, create shows for or with the communities and more,” said Buhagiar.
 The performers must have significant experience in theatrical quality-led performances and possess all-round performance skills, including acting, dancing and singing. They must be 18 years or older, and proficient in Maltese and English.
 The system of full-time ensemble actors is routine practice throughout theatres in Europe. In fact, ŻfinMalta has had a full-time dancer company since its formation. Theatre practitioners who spoke to Times of Malta praised  Teatru Malta’s efforts for the initiative, with many saying it was about time.
 The initial contract will be for 12 months, starting in September but, beforehand, there will be an initial research and development phase throughout the summer. Buhagiar also said the potential exists for a medium- to long-term relationship after that. Those engaged will have a 40-hour flexible working week and remote working. The annual salary is €25,000 excluding VAT.
 The application closing date is June 17.
"
https://timesofmalta.com/article/historic-birkirkara-mill-turns-300.1094077,"The historic building in Birkirkara known as Il-Mitħna tal-Maħlut, now the Mill – Art, Culture and Crafts Centre, is celebrating its 300th anniversary since it was built in 1724.
 Built under Grandmaster Manoel de Vilhena, the windmill was used to produce flour to help feed the growing population at the time. The grandmaster had set up Fondazione Vilhena, through which five windmills were built in Birkirkara, Żejtun, Żurrieq, Naxxar and Rabat.
  By 1929, the Birkirkara mill was no longer needed and, by time, it became a residential space and even a shelter used by many people in World War II. It remained a residential space until a blacksmith took it over in the 1970s.
 Throughout the 1980s, the Works Department sought to renovate the structure. Coincidentally, at the same time, one of the fathers of modern Maltese art, Gabriel Caruana, began looking for a space to convert into an art and culture centre. By 1990, together with his wife, Mary Rose Caruana, he took over the building and opened the arts and culture centre that is still running today.
 So, this is not only the 300th anniversary of the building but also the 34th anniversary since the Caruanas opened the cultural centre.
 Caruana’s daughter, Raffaella Zammit, who is also the Gabriel Caruana Foundation’s executive director, said: “It was always my father’s dream to create an arts and community space. He always wanted a space for people to create together.
 “My earliest memory, in fact, was him at the mill inviting people to paint together. And we hope to maintain that communal spirit.”
 Zammit said that part of the reason the building and art space has survived for so long is because it has always held an important role in the community.
  Even today, besides running an artistic programme, which helps foster a community of creatives, the Gabriel Caruana Foundation also organises initiatives for other communities to engage with the space. These range from Ktieb tal-Istaġun, a project created for kindergartners to learn more about the weather, to  Layers of Being, a project created to help fight loneliness in the elderly community.
 “We want to take this opportunity to celebrate all our different communities and projects,” Zammit said.
 The foundation will celebrate this milestone on June 21 and 22 with the event Mawra sal-Mitħna, featuring a series of activities for people of all ages.
 The programme includes collaboration between no.site.studio and the Gabriel Caruana Foundation to reimagine the public space around The Mill and a walking workshop around Birkirkara and Balzan where the public is invited to explore concepts of care in public space, which is part of an artistic project by Zammit.
 When asked where she hopes to see the mill in 300 years, she said: “Well, firstly, I hope it’s still standing [laughing]. I hope it remains a sustainable building that continues to be a space for creatives, artists and the community of that time.”
"
https://timesofmalta.com/article/police-investigating-no-pakis-rental-advert.1096864,"The police have said they are investigating a rental property advert that warned against applications from “Pakis, Indians, Arabs and Philippines”.
 The advert hit the headlines earlier this month when the company responsible, Alliance Real Estate, blamed the incident on human error, adding it was obligated to follow landlord “restrictions” on tenants. 
 But prominent human rights lawyer, Neil Falzon, said restricting housing based on skin colour or nationality was illegal, calling Maltese law “crystal clear” on the matter.
 A police spokesperson confirmed an investigation into the incident was “underway” but did not provide further details.
 
 Meanwhile, sources said the investigation was looking into the incident itself – as well as the company responsible.
 A listing for a three-bedroom apartment in Żebbuġ appeared on the Alliance Real Estate website earlier this month before later appearing on property aggregate website propertymarket.com.mt.
 Alongside a note explaining the property could be turned into a five-bedroom terraced house, the description also read: “no Pakis, Indians, Arabs and Philippines” (sic).
 The term ‘Paki’ is a derogatory term for a person from Pakistan that has also been used to contemptuously describe people of other South Asian nationalities.
  Alliance Real Estate said the words appeared online after an “internal comment” was published by mistake instead of the intended property description.
 The listing has since been removed from propertymarket. com.mt – which distanced itself from the advert when contacted by Times of Malta – and edited on the Alliance website to remove the reference.
 Alliance CEO Michael Bonello subsequently penned a Times of Malta opinion piece acknowledged the ""unfortunate incident"" and  calling for reforms to address ""legitimate concerns"" landlords had.
 
 Commenting on the case, Falzon said “anyone refusing to offer a service to a person simply on the basis of their skin colour, nationality or origin is breaking the law... the law requires you to treat people with decency and respect”.
 But according to the Malta Malayalee Association, which represents members of the Indian community, such discrimination is commonplace.
 A spokesperson for the organisation said South Asians were “more often than not” turned down for properties because of their nationality.
 “Apartment owners often reject Indians from renting their apartment just because of where we are from,” he said, adding the community had not been surprised by the incident.
 Real estate agents told Times of Malta they normally tell prospective tenants a property isn’t available if faced with restrictive landlords.
"
https://timesofmalta.com/article/real-estate-ceo-calls-tenant-screening-following-no-pakis-listing.1096510,"Landlords should be able to screen potential tenants before signing a lease agreement to avoid rental discrimination, Michael Bonello, CEO of Alliance Real Estate says in an opinion article in today’s Times of Malta.  
 The article comes shortly after Alliance advertised a property with the warning “no Pakis, Indians, Arabs, and Filipinos” after accidentally publishing an “internal comment” instead of the property description. 
 The term ‘Paki’ is a derogatory term for a person from Pakistan and has also been used to contemptuously describe persons of other South Asian nationalities. 
 Bonello says the “discriminatory language was mistakenly published” and was a one-off incident made by a “junior employee”. However, the incident highlights issues within the rental market, he points out. 
 Online platforms where landlords and tenants can review each other is another proposal Bonello makes. 
 In his article Bonello calls for the introduction of a set of standards to be upheld by tenants, adding that greater protection should be given to landlords. 
 Stronger protections for landlords would allow them to rent their property with peace of mind while adhering to anti-discrimination laws, he says. 
 “Implementing a new national framework on lease agreements with clear terms regarding tenant behaviour, maintenance responsibilities, and eviction procedures can minimise disputes – protecting both landlords and tenants alike,” Bonello says. 
 He also says landlords should have access to rental history reviews and credit checks, pointing out at such systems exist abroad. 
 Similarly, tenants should be able to access databases where landlords are reviewed. 
 Bonello also calls for allowing higher security rental deposits for “higher-risk tenants” to provide financial protection against potential damages and unpaid rent. 
 Property owners often trust tenants with their life savings, so it is not uncommon for landlords to have concerns about the type of tenants that will rent out their property, he says. 
 “Will they respect the building and its other residents? Will they honour their contract and payments? Or will they trash the property, leaving me with a hefty cleaning bill, or worse?” he asks. 
 “Although people may come from different cultures, everyone must abide by local laws and cultural norms.” 
 Bonello says this is not a racial issue; it is a business matter and requires adequate policies to address it. 
 “Landlords are not racists. They simply want to protect and maximise their investment, just as any other investor would with any other asset,” he says.
"
